time,symbol,price,day_volume
2022-10-19 19:52:36+00,JNJ,164.58,6292709
2022-10-19 19:52:36+00,GE,70.38,4362433
2022-10-19 19:52:36+00,NFLX,270.47,44480955
2022-10-19 19:52:36+00,NVDA,119.56,48710069
2022-10-19 19:52:36+00,USB,41.2,7747839
2022-10-19 19:52:36+00,GOOG,100.155,16545729
2022-10-19 19:52:36+00,MSFT,235.7,16058736
2022-10-19 19:52:36+00,MSFT,235.7,16059068
2022-10-19 19:52:36+00,GOOG,100.155,16545780
2022-10-19 19:52:35+00,MU,52.755,12291784
2022-10-19 19:52:35+00,INTC,25.885,28428795
2022-10-19 19:52:35+00,AAPL,143.17,53460909
2022-10-19 19:52:35+00,PYPL,84.095,6031748
2022-10-19 19:52:35+00,TSLA,221.465,51511709
2022-10-19 19:52:35+00,CMCSA,30.34,21164275
2022-10-19 19:52:35+00,CVS,91.51,2944149
2022-10-19 19:52:35+00,INTC,25.885,28428887
2022-10-19 19:52:35+00,PG,129.74,7407334
2022-10-19 19:52:35+00,PFE,43.05,18406230
2022-10-19 19:52:35+00,MS,77.5,5242748
2022-10-19 19:52:34+00,CMCSA,30.34,21163975
2022-10-19 19:52:34+00,PYPL,84.1,6031648
2022-10-19 19:52:34+00,CSCO,41.83,12250628
2022-10-19 19:52:34+00,AMZN,114.545,39690906
2022-10-19 19:52:34+00,NFLX,270.53,44479354
2022-10-19 19:52:34+00,ABNB,116.42,2617086
2022-10-19 19:52:34+00,AAPL,143.175,53459874
2022-10-19 19:52:34+00,NVDA,119.56,48708672
2022-10-19 19:52:34+00,TSLA,221.49,51505895
2022-10-19 19:52:34+00,GOOG,100.155,16545371
2022-10-19 19:52:34+00,AMZN,114.53,39691282
2022-10-19 19:52:34+00,NVDA,119.56,48709150
2022-10-19 19:52:34+00,AMD,56.83,71049957
2022-10-19 19:52:34+00,QCOM,112.255,3730685
2022-10-19 19:52:34+00,MMM,114.13,2022396
2022-10-19 19:52:34+00,AMZN,114.53,39691444
2022-10-19 19:52:34+00,QCOM,112.255,3731074
2022-10-19 19:52:34+00,MRK,93.13,6728993
2022-10-19 19:52:34+00,QCOM,112.255,3731275
2022-10-19 19:52:34+00,BMY,71.07,5073296
2022-10-19 19:52:34+00,QCOM,112.255,3731419
2022-10-19 19:52:34+00,ABNB,116.42,2617771
2022-10-19 19:52:33+00,CMCSA,30.345,21163669
2022-10-19 19:52:33+00,PYPL,84.08,6031023
2022-10-19 19:52:33+00,QCOM,112.254,3730579
2022-10-19 19:52:33+00,NVDA,119.56,48707486
2022-10-19 19:52:33+00,INTC,25.885,28427740
2022-10-19 19:52:33+00,MO,44.62,4792091
2022-10-19 19:52:33+00,SNAP,10.86,45474616
2022-10-19 19:52:33+00,QCOM,112.254,3730584
2022-10-19 19:52:33+00,AMD,56.84,71042553
2022-10-19 19:52:33+00,INTC,25.885,28427795
2022-10-19 19:52:33+00,KO,55.88,7497800
2022-10-19 19:52:32+00,BA,138.01,5081674
2022-10-19 19:52:32+00,ABNB,116.42,2616782
2022-10-19 19:52:32+00,GM,33.52,8285168
2022-10-19 19:52:32+00,CVX,167.73,7982255
2022-10-19 19:52:32+00,AMD,56.83,71036706
2022-10-19 19:52:32+00,T,15.48,38939432
2022-10-19 19:52:32+00,BAC,33.84,35336065
2022-10-19 19:52:32+00,TSLA,221.43,51505102
2022-10-19 19:52:32+00,CMCSA,30.34,21163422
2022-10-19 19:52:32+00,JPM,116.26,12136071
2022-10-19 19:52:32+00,INTC,25.885,28426843
2022-10-19 19:52:32+00,MRK,93.14,6728547
2022-10-19 19:52:32+00,AAPL,143.159,53457566
2022-10-19 19:52:32+00,XOM,103.44,17809529
2022-10-19 19:52:32+00,NVDA,119.58,48703748
2022-10-19 19:52:32+00,MSFT,235.7,16057452
2022-10-19 19:52:32+00,CSCO,41.82,12249828
2022-10-19 19:52:32+00,AMZN,114.545,39690591
2022-10-19 19:52:32+00,GILD,66.055,5362718
2022-10-19 19:52:32+00,WFC,43.52,14738780
2022-10-19 19:52:32+00,HD,274.93,3383821
2022-10-19 19:52:32+00,IBM,122.5,3665638
2022-10-19 19:52:32+00,VZ,36.65,20258044
2022-10-19 19:52:32+00,BMY,71.08,5072755
2022-10-19 19:52:32+00,CRM,153.17,5264511
2022-10-19 19:52:32+00,USB,41.2,7746159
2022-10-19 19:52:32+00,V,186.04,3692795
2022-10-19 19:52:32+00,SQ,53.75,11887784
2022-10-19 19:52:32+00,AMZN,114.545,39690597
2022-10-19 19:52:32+00,TSLA,221.43,51505137
2022-10-19 19:52:32+00,MSFT,235.7,16057544
2022-10-19 19:52:32+00,AMD,56.835,71041876
2022-10-19 19:52:32+00,AAPL,143.159,53457572
2022-10-19 19:52:32+00,MSFT,235.7,16057701
2022-10-19 19:52:32+00,MSFT,235.7,16057716
2022-10-19 19:52:31+00,CMCSA,30.345,21161122
2022-10-19 19:52:31+00,GOOG,100.17,16543824
2022-10-19 19:52:31+00,NVDA,119.59,48697425
2022-10-19 19:52:31+00,MU,52.76,12287336
2022-10-19 19:52:31+00,QCOM,112.265,3729969
2022-10-19 19:52:31+00,NFLX,270.55,44475381
2022-10-19 19:52:31+00,AMD,56.85,71024872
2022-10-19 19:52:31+00,PYPL,84.09,6030565
2022-10-19 19:52:31+00,TSLA,221.45,51496037
2022-10-19 19:52:31+00,GILD,66.055,5362505
2022-10-19 19:52:31+00,MSFT,235.71,16056440
2022-10-19 19:52:31+00,AAPL,143.17,53456152
2022-10-19 19:52:31+00,AMAT,76.69,8794662
2022-10-19 19:52:31+00,GOOG,100.17,16544322
2022-10-19 19:52:31+00,MU,52.76,12290971
2022-10-19 19:52:31+00,NKE,88.28,3731587
2022-10-19 19:52:31+00,NFLX,270.55,44475564
2022-10-19 19:52:31+00,QCOM,112.265,3730011
2022-10-19 19:52:31+00,ORCL,66.21,4163094
2022-10-19 19:52:31+00,PYPL,84.09,6030807
2022-10-19 19:52:31+00,PFE,43.05,18400732
2022-10-19 19:52:31+00,MS,77.51,5241125
2022-10-19 19:52:31+00,GE,70.38,4360223
2022-10-19 19:52:31+00,UBER,27.41,13380537
2022-10-19 19:52:31+00,MU,52.76,12291151
2022-10-19 19:52:31+00,NFLX,270.55,44475639
2022-10-19 19:52:31+00,CAT,184.21,1645093
2022-10-19 19:52:31+00,AMAT,76.69,8794889
2022-10-19 19:52:30+00,AMZN,114.55,39688344
2022-10-19 19:52:30+00,MU,52.77,12286668
2022-10-19 19:52:30+00,CSCO,41.83,12245935
2022-10-19 19:52:30+00,QCOM,112.27,3729669
2022-10-19 19:52:30+00,MU,52.7642,12286884
2022-10-19 19:52:30+00,AAPL,143.19,53454811
2022-10-19 19:52:30+00,MSFT,235.7,16055592
2022-10-19 19:52:30+00,AMAT,76.695,8794494
2022-10-19 19:52:30+00,AMD,56.8586,71023627
2022-10-19 19:52:30+00,NVDA,119.6144,48695266
2022-10-19 19:52:30+00,NFLX,270.4722,44474457
2022-10-19 19:52:30+00,AMZN,114.55,39689118
2022-10-19 19:52:30+00,MMM,114.14,2020901
2022-10-19 19:52:30+00,AMZN,114.55,39689569
2022-10-19 19:52:30+00,CSCO,41.83,12249091
2022-10-19 19:52:30+00,C,43.19,12542474
2022-10-19 19:52:30+00,PG,129.77,7406185
2022-10-19 19:52:30+00,JNJ,164.58,6291842
2022-10-19 19:52:29+00,SNAP,10.86,45472920
2022-10-19 19:52:29+00,CSCO,41.835,12241762
2022-10-19 19:52:29+00,PYPL,84.11,6029192
2022-10-19 19:52:29+00,AMAT,76.7,8792505
2022-10-19 19:52:29+00,GILD,66.06,5362404
2022-10-19 19:52:29+00,AMD,56.85,71022207
2022-10-19 19:52:29+00,QCOM,112.29,3729236
2022-10-19 19:52:29+00,CMCSA,30.345,21160217
2022-10-19 19:52:29+00,NFLX,270.505,44473857
2022-10-19 19:52:29+00,MSFT,235.715,16055108
2022-10-19 19:52:29+00,GOOG,100.1501,16543018
2022-10-19 19:52:29+00,AAPL,143.19,53452912
2022-10-19 19:52:29+00,TSLA,221.41,51495404
2022-10-19 19:52:29+00,INTC,25.895,28421374
2022-10-19 19:52:29+00,NVDA,119.66,48688860
2022-10-19 19:52:29+00,TSLA,221.41,51495430
2022-10-19 19:52:29+00,PYPL,84.11,6029864
2022-10-19 19:52:29+00,DIS,98.79,9743513
2022-10-19 19:52:29+00,KO,55.89,7497677
2022-10-19 19:52:28+00,GM,33.52,8260908
2022-10-19 19:52:28+00,DIS,98.79,9738865
2022-10-19 19:52:28+00,PFE,43.05,18361850
2022-10-19 19:52:28+00,MS,77.53,5230187
2022-10-19 19:52:28+00,ABNB,116.43,2615572
2022-10-19 19:52:28+00,AMAT,76.72,8790153
2022-10-19 19:52:28+00,CMCSA,30.34,21158559
2022-10-19 19:52:28+00,PYPL,84.13,6028559
2022-10-19 19:52:28+00,GOOG,100.18,16540725
2022-10-19 19:52:28+00,MU,52.79,12281183
2022-10-19 19:52:28+00,AMD,56.865,71017711
2022-10-19 19:52:28+00,ZM,76.08,1520105
2022-10-19 19:52:28+00,INTC,25.89,28402288
2022-10-19 19:52:28+00,AMZN,114.59,39686184
2022-10-19 19:52:28+00,CSCO,41.825,12240149
2022-10-19 19:52:28+00,TSLA,221.46,51493580
2022-10-19 19:52:28+00,NFLX,270.5,44470120
2022-10-19 19:52:28+00,AAPL,143.25,53447351
2022-10-19 19:52:28+00,MSFT,235.78,16052335
2022-10-19 19:52:28+00,NVDA,119.6925,48686163
2022-10-19 19:52:28+00,ABNB,116.43,2616441
2022-10-19 19:52:28+00,CAT,184.2,1643114
2022-10-19 19:52:28+00,MO,44.62,4789109
2022-10-19 19:52:28+00,ZM,76.08,1520260
2022-10-19 19:52:28+00,ZM,76.08,1520277
2022-10-19 19:52:28+00,ABNB,116.43,2616560
2022-10-19 19:52:28+00,ZM,76.08,1520294
2022-10-19 19:52:28+00,ZM,76.08,1520323
2022-10-19 19:52:28+00,ZM,76.08,1520324
2022-10-19 19:52:27+00,PYPL,84.115,6026821
2022-10-19 19:52:27+00,AMAT,76.703,8789087
2022-10-19 19:52:27+00,NFLX,270.45,44467345
2022-10-19 19:52:27+00,NVDA,119.65,48684559
2022-10-19 19:52:27+00,AAPL,143.2008,53437622
2022-10-19 19:52:27+00,AMZN,114.56,39683711
2022-10-19 19:52:27+00,TSLA,221.37,51487400
2022-10-19 19:52:27+00,AMD,56.8569,71008876
2022-10-19 19:52:27+00,CMCSA,30.34,21156517
2022-10-19 19:52:27+00,BA,138.04,5079531
2022-10-19 19:52:27+00,QCOM,112.27,3727979
2022-10-19 19:52:27+00,GILD,66.065,5361611
2022-10-19 19:52:27+00,CSCO,41.825,12231346
2022-10-19 19:52:27+00,CVX,167.79,7978941
2022-10-19 19:52:27+00,NKE,88.3,3728968
2022-10-19 19:52:27+00,BAC,33.85,35307449
2022-10-19 19:52:27+00,GOOG,100.16,16537063
2022-10-19 19:52:27+00,JPM,116.3,12125159
2022-10-19 19:52:27+00,ORCL,66.24,4159049
2022-10-19 19:52:27+00,MRK,93.16,6721335
2022-10-19 19:52:27+00,XOM,103.5,17793721
2022-10-19 19:52:27+00,T,15.47,38795028
2022-10-19 19:52:27+00,USB,41.2,7730971
2022-10-19 19:52:27+00,SQ,53.75,11880858
2022-10-19 19:52:27+00,UBER,27.42,13372661
2022-10-19 19:52:26+00,AMZN,114.5582,39682036
2022-10-19 19:52:26+00,GOOG,100.16,16536314
2022-10-19 19:52:26+00,CSCO,41.82,12229211
2022-10-19 19:52:26+00,AAPL,143.2,53433552
2022-10-19 19:52:26+00,NVDA,119.635,48676581
2022-10-19 19:52:26+00,PYPL,84.11,6026667
2022-10-19 19:52:26+00,AMD,56.86,71008377
2022-10-19 19:52:26+00,NFLX,270.43,44466011
2022-10-19 19:52:26+00,MSFT,235.72,16049835
2022-10-19 19:52:26+00,PG,129.78,7403750
2022-10-19 19:52:26+00,VZ,36.63,20217944
2022-10-19 19:52:26+00,GE,70.39,4356121
2022-10-19 19:52:26+00,CVS,91.54,2942977
2022-10-19 19:52:26+00,CRM,153.21,5257977
2022-10-19 19:52:26+00,V,186.08,3687212
2022-10-19 19:52:25+00,PYPL,84.11,6025809
2022-10-19 19:52:25+00,GOOG,100.16,16535709
2022-10-19 19:52:25+00,TSLA,221.42,51477231
2022-10-19 19:52:25+00,NFLX,270.42,44464496
2022-10-19 19:52:25+00,MU,52.78,12279615
2022-10-19 19:52:25+00,CSCO,41.825,12228211
2022-10-19 19:52:25+00,AAPL,143.205,53429685
2022-10-19 19:52:25+00,MSFT,235.74,16048304
2022-10-19 19:52:25+00,TSLA,221.37,51481847
2022-10-19 19:52:25+00,MU,52.78,12279630
2022-10-19 19:52:25+00,ABNB,116.41,2614726
2022-10-19 19:52:25+00,ABNB,116.41,2614760
2022-10-19 19:52:25+00,HD,275.01,3378907
2022-10-19 19:52:25+00,IBM,122.53,3658495
2022-10-19 19:52:24+00,SNAP,10.84,45425657
2022-10-19 19:52:24+00,NVDA,119.65,48674891
2022-10-19 19:52:24+00,MSFT,235.74,16047101
2022-10-19 19:52:24+00,AMD,56.8599,71006679
2022-10-19 19:52:24+00,GOOG,100.16,16529912
2022-10-19 19:52:24+00,AAPL,143.21,53428627
2022-10-19 19:52:24+00,CMCSA,30.345,21155717
2022-10-19 19:52:24+00,TSLA,221.4316,51475023
2022-10-19 19:52:24+00,AMAT,76.71,8788740
2022-10-19 19:52:24+00,AMD,56.855,71007079
2022-10-19 19:52:24+00,AMZN,114.57,39680388
2022-10-19 19:52:24+00,QCOM,112.3,3727662
2022-10-19 19:52:24+00,CMCSA,30.345,21155802
2022-10-19 19:52:24+00,MSFT,235.74,16047764
2022-10-19 19:52:24+00,INTC,25.885,28384673
2022-10-19 19:52:24+00,AMAT,76.71,8788887
2022-10-19 19:52:24+00,INTC,25.885,28385675
2022-10-19 19:52:24+00,C,43.18,12536663
2022-10-19 19:52:24+00,WFC,43.52,14722610
2022-10-19 19:52:23+00,XOM,103.47,17785515
2022-10-19 19:52:23+00,T,15.47,38786208
2022-10-19 19:52:23+00,SQ,53.74,11878308
2022-10-19 19:52:23+00,AMZN,114.56,39678324
2022-10-19 19:52:23+00,GOOG,100.15,16529237
2022-10-19 19:52:23+00,NFLX,270.39,44461977
2022-10-19 19:52:23+00,CMCSA,30.335,21149867
2022-10-19 19:52:23+00,TSLA,221.44,51472270
2022-10-19 19:52:23+00,QCOM,112.275,3727193
2022-10-19 19:52:23+00,MSFT,235.74,16046599
2022-10-19 19:52:23+00,AAPL,143.2,53424828
2022-10-19 19:52:23+00,PYPL,84.095,6025147
2022-10-19 19:52:23+00,AMZN,114.56,39678931
2022-10-19 19:52:23+00,NFLX,270.39,44462010
2022-10-19 19:52:23+00,KO,55.9,7485997
2022-10-19 19:52:22+00,PYPL,84.11,6024216
2022-10-19 19:52:22+00,INTC,25.885,28384526
2022-10-19 19:52:22+00,GOOG,100.155,16527785
2022-10-19 19:52:22+00,TSLA,221.455,51469652
2022-10-19 19:52:22+00,AMD,56.8599,71002569
2022-10-19 19:52:22+00,GILD,66.065,5361311
2022-10-19 19:52:22+00,CSCO,41.82,12227010
2022-10-19 19:52:22+00,NVDA,119.63,48673982
2022-10-19 19:52:22+00,ZM,76.065,1518472
2022-10-19 19:52:22+00,AAPL,143.195,53422838
2022-10-19 19:52:22+00,CVX,167.73,7974629
2022-10-19 19:52:22+00,C,43.19,12536138
2022-10-19 19:52:22+00,BAC,33.84,35305411
2022-10-19 19:52:22+00,WFC,43.52,14720825
2022-10-19 19:52:22+00,PFE,43.05,18355910
2022-10-19 19:52:22+00,MS,77.52,5228756
2022-10-19 19:52:22+00,VZ,36.63,20215137
2022-10-19 19:52:22+00,JNJ,164.65,6287371
2022-10-19 19:52:22+00,GE,70.39,4354634
2022-10-19 19:52:22+00,CVS,91.55,2936118
2022-10-19 19:52:22+00,UBER,27.41,13370724
2022-10-19 19:52:22+00,CRM,153.22,5256845
2022-10-19 19:52:22+00,ZM,76.065,1518490
2022-10-19 19:52:22+00,NVDA,119.63,48674240
2022-10-19 19:52:22+00,ZM,76.065,1518630
2022-10-19 19:52:22+00,CSCO,41.82,12227211
2022-10-19 19:52:22+00,ZM,76.065,1518939
2022-10-19 19:52:22+00,ZM,76.065,1518952
2022-10-19 19:52:21+00,CMCSA,30.335,21149155
2022-10-19 19:52:21+00,NVDA,119.64,48668190
2022-10-19 19:52:21+00,NFLX,270.4,44460960
2022-10-19 19:52:21+00,TSLA,221.44,51464659
2022-10-19 19:52:21+00,NFLX,270.375,44461784
2022-10-19 19:52:21+00,AMAT,76.7,8787504
2022-10-19 19:52:21+00,MSFT,235.74,16045868
2022-10-19 19:52:21+00,AAPL,143.1901,53421007
2022-10-19 19:52:21+00,NVDA,119.64,48673469
2022-10-19 19:52:21+00,CMCSA,30.33,21149255
2022-10-19 19:52:21+00,PYPL,84.105,6023915
2022-10-19 19:52:21+00,GOOG,100.16,16524764
2022-10-19 19:52:21+00,AMZN,114.56,39674462
2022-10-19 19:52:21+00,ZM,76.07,1518172
2022-10-19 19:52:21+00,CSCO,41.825,12225410
2022-10-19 19:52:21+00,GILD,66.06,5360563
2022-10-19 19:52:21+00,TSLA,221.44,51467616
2022-10-19 19:52:21+00,MMM,114.22,2013448
2022-10-19 19:52:21+00,AMZN,114.54,39676300
2022-10-19 19:52:21+00,MSFT,235.74,16046083
2022-10-19 19:52:21+00,CMCSA,30.335,21149557
2022-10-19 19:52:21+00,NFLX,270.375,44461865
2022-10-19 19:52:21+00,BA,138.03,5078290
2022-10-19 19:52:21+00,NKE,88.3,3725699
2022-10-19 19:52:21+00,PG,129.77,7403236
2022-10-19 19:52:21+00,JPM,116.28,12121448
2022-10-19 19:52:21+00,ORCL,66.23,4157181
2022-10-19 19:52:21+00,MRK,93.14,6716731
2022-10-19 19:52:21+00,USB,41.2,7720084
2022-10-19 19:52:21+00,V,186.14,3685291
2022-10-19 19:52:21+00,AMAT,76.7,8787516
2022-10-19 19:52:21+00,CAT,184.17,1642297
2022-10-19 19:52:21+00,MO,44.63,4788709
2022-10-19 19:52:20+00,MU,52.765,12270933
2022-10-19 19:52:20+00,INTC,25.88,28382358
2022-10-19 19:52:20+00,PYPL,84.11,6023179
2022-10-19 19:52:20+00,GOOG,100.16,16522398
2022-10-19 19:52:20+00,AMZN,114.54,39671271
2022-10-19 19:52:20+00,CSCO,41.82,12224493
2022-10-19 19:52:20+00,INTC,25.885,28382880
2022-10-19 19:52:20+00,GILD,66.05,5358724
2022-10-19 19:52:20+00,MU,52.78,12277138
2022-10-19 19:52:20+00,AAPL,143.19,53406092
2022-10-19 19:52:20+00,QCOM,112.29,3726558
2022-10-19 19:52:20+00,ABNB,116.4,2614060
2022-10-19 19:52:20+00,MSFT,235.73,16044652
2022-10-19 19:52:20+00,AMD,56.845,70993629
2022-10-19 19:52:20+00,AMD,56.845,70998736
2022-10-19 19:52:20+00,QCOM,112.29,3726922
2022-10-19 19:52:20+00,ABNB,116.4,2614614
2022-10-19 19:52:20+00,GM,33.52,8259714
2022-10-19 19:52:20+00,DIS,98.78,9735648
2022-10-19 19:52:20+00,KO,55.9,7474519
2022-10-19 19:52:20+00,IBM,122.53,3658293
2022-10-19 19:52:19+00,AMAT,76.7,8785882
2022-10-19 19:52:19+00,AMZN,114.525,39670671
2022-10-19 19:52:19+00,GOOG,100.155,16519828
2022-10-19 19:52:19+00,CMCSA,30.335,21144246
2022-10-19 19:52:19+00,NFLX,270.34,44458581
2022-10-19 19:52:19+00,QCOM,112.27,3726226
2022-10-19 19:52:19+00,AMD,56.84,70989342
2022-10-19 19:52:19+00,CSCO,41.81,12214947
2022-10-19 19:52:19+00,GILD,66.0472,5355316
2022-10-19 19:52:19+00,AAPL,143.15,53400153
2022-10-19 19:52:19+00,MSFT,235.69,16043332
2022-10-19 19:52:19+00,NVDA,119.62,48661943
2022-10-19 19:52:19+00,AMAT,76.705,8787200
2022-10-19 19:52:19+00,HD,274.92,3377798
2022-10-19 19:52:19+00,BMY,71.08,5069304
2022-10-19 19:52:18+00,AMD,56.835,70983181
2022-10-19 19:52:18+00,BAC,33.84,35286394
2022-10-19 19:52:18+00,T,15.47,38760847
2022-10-19 19:52:18+00,JPM,116.26,12117603
2022-10-19 19:52:18+00,MRK,93.14,6710349
2022-10-19 19:52:18+00,UBER,27.41,13368178
2022-10-19 19:52:18+00,IBM,122.5,3655296
2022-10-19 19:52:18+00,BMY,71.08,5067161
2022-10-19 19:52:18+00,JNJ,164.64,6273523
2022-10-19 19:52:18+00,CMCSA,30.335,21143210
2022-10-19 19:52:18+00,ZM,76.06,1517323
2022-10-19 19:52:18+00,TSLA,221.48,51454080
2022-10-19 19:52:18+00,CSCO,41.8,12210993
2022-10-19 19:52:18+00,NVDA,119.62,48659866
2022-10-19 19:52:18+00,AAPL,143.15,53399531
2022-10-19 19:52:18+00,PYPL,84.1008,6020059
2022-10-19 19:52:18+00,USB,41.19,7697215
2022-10-19 19:52:18+00,V,186.06,3681459
2022-10-19 19:52:18+00,SNAP,10.85,45418493
2022-10-19 19:52:18+00,ZM,76.06,1517536
2022-10-19 19:52:18+00,TSLA,221.43,51455941
2022-10-19 19:52:18+00,PYPL,84.09,6020360
2022-10-19 19:52:18+00,CAT,184.19,1641781
2022-10-19 19:52:18+00,MO,44.62,4782792
2022-10-19 19:52:18+00,ZM,76.06,1517755
2022-10-19 19:52:17+00,MU,52.76,12269844
2022-10-19 19:52:17+00,AAPL,143.15,53391190
2022-10-19 19:52:17+00,AMAT,76.69,8784497
2022-10-19 19:52:17+00,CSCO,41.805,12209593
2022-10-19 19:52:17+00,AMZN,114.49,39657852
2022-10-19 19:52:17+00,INTC,25.88,28380756
2022-10-19 19:52:17+00,MSFT,235.66,16040638
2022-10-19 19:52:17+00,AAPL,143.15,53393512
2022-10-19 19:52:17+00,CMCSA,30.335,21142410
2022-10-19 19:52:17+00,TSLA,221.5,51448287
2022-10-19 19:52:17+00,GM,33.52,8254441
2022-10-19 19:52:17+00,PG,129.72,7397121
2022-10-19 19:52:17+00,XOM,103.44,17774171
2022-10-19 19:52:17+00,SQ,53.74,11870191
2022-10-19 19:52:17+00,PFE,43.05,18353405
2022-10-19 19:52:17+00,VZ,36.63,20209506
2022-10-19 19:52:17+00,GILD,66.04,5354310
2022-10-19 19:52:17+00,AMZN,114.49,39659583
2022-10-19 19:52:17+00,MSFT,235.66,16041059
2022-10-19 19:52:17+00,INTC,25.883,28380959
2022-10-19 19:52:16+00,CSCO,41.815,12208675
2022-10-19 19:52:16+00,AMZN,114.49,39647133
2022-10-19 19:52:16+00,GILD,66.04,5354110
2022-10-19 19:52:16+00,CSCO,41.805,12209393
2022-10-19 19:52:16+00,TSLA,221.5,51442428
2022-10-19 19:52:16+00,CMCSA,30.33,21142209
2022-10-19 19:52:16+00,INTC,25.885,28380181
2022-10-19 19:52:16+00,MSFT,235.66,16040312
2022-10-19 19:52:16+00,MMM,114.21,2007752
2022-10-19 19:52:16+00,GOOG,100.145,16516816
2022-10-19 19:52:16+00,QCOM,112.28,3725217
2022-10-19 19:52:16+00,NVDA,119.63,48659040
2022-10-19 19:52:16+00,DIS,98.75,9732197
2022-10-19 19:52:16+00,KO,55.88,7469215
2022-10-19 19:52:16+00,ORCL,66.2,4152591
2022-10-19 19:52:16+00,MS,77.5,5223077
2022-10-19 19:52:16+00,HD,274.91,3375558
2022-10-19 19:52:16+00,QCOM,112.28,3725227
2022-10-19 19:52:16+00,CRM,153.2,5250234
2022-10-19 19:52:15+00,MO,44.62,4779362
2022-10-19 19:52:15+00,CMCSA,30.325,21137015
2022-10-19 19:52:15+00,NVDA,119.615,48657489
2022-10-19 19:52:15+00,TSLA,221.48,51441298
2022-10-19 19:52:15+00,INTC,25.88,28378491
2022-10-19 19:52:15+00,PYPL,84.1,6018473
2022-10-19 19:52:15+00,NFLX,270.34,44457556
2022-10-19 19:52:15+00,GOOG,100.135,16514553
2022-10-19 19:52:15+00,AMD,56.845,70966366
2022-10-19 19:52:15+00,NVDA,119.62,48658229
2022-10-19 19:52:15+00,NFLX,270.34,44457608
2022-10-19 19:52:15+00,ABNB,116.37,2613260
2022-10-19 19:52:15+00,PYPL,84.1,6018505
2022-10-19 19:52:15+00,NFLX,270.34,44457754
2022-10-19 19:52:15+00,ABNB,116.37,2613261
2022-10-19 19:52:15+00,C,43.17,12524510
2022-10-19 19:52:15+00,NFLX,270.34,44457903
2022-10-19 19:52:14+00,NVDA,119.62,48656979
2022-10-19 19:52:14+00,MSFT,235.63,16037410
2022-10-19 19:52:14+00,CSCO,41.81,12207291
2022-10-19 19:52:14+00,ZM,76.06,1516913
2022-10-19 19:52:14+00,TSLA,221.445,51437138
2022-10-19 19:52:14+00,AAPL,143.165,53387141
2022-10-19 19:52:14+00,AMZN,114.49,39643247
2022-10-19 19:52:14+00,AMAT,76.69,8782019
2022-10-19 19:52:14+00,AAPL,143.165,53388395
2022-10-19 19:52:14+00,AMD,56.845,70965838
2022-10-19 19:52:14+00,MSFT,235.63,16037747
2022-10-19 19:52:14+00,AMAT,76.69,8782291
2022-10-19 19:52:14+00,ZM,76.06,1516947
2022-10-19 19:52:14+00,ZM,76.06,1516962
2022-10-19 19:52:14+00,NKE,88.28,3719706
2022-10-19 19:52:14+00,WFC,43.52,14707967
2022-10-19 19:52:14+00,CVS,91.53,2928841
2022-10-19 19:52:13+00,PYPL,84.1,6018163
2022-10-19 19:52:13+00,JPM,116.25,12115407
2022-10-19 19:52:13+00,MSFT,235.645,16037173
2022-10-19 19:52:13+00,XOM,103.45,17767916
2022-10-19 19:52:13+00,CMCSA,30.32,21134306
2022-10-19 19:52:13+00,NVDA,119.62,48656474
2022-10-19 19:52:13+00,INTC,25.885,28377080
2022-10-19 19:52:13+00,WFC,43.51,14701696
2022-10-19 19:52:13+00,PYPL,84.1,6018363
2022-10-19 19:52:13+00,SNAP,10.85,45406110
2022-10-19 19:52:13+00,AMZN,114.49,39642613
2022-10-19 19:52:13+00,INTC,25.885,28377390
2022-10-19 19:52:13+00,GE,70.38,4353219
2022-10-19 19:52:12+00,QCOM,112.27,3724460
2022-10-19 19:52:12+00,INTC,25.885,28376690
2022-10-19 19:52:12+00,MU,52.765,12265755
2022-10-19 19:52:12+00,GOOG,100.135,16514151
2022-10-19 19:52:12+00,MSFT,235.64,16036573
2022-10-19 19:52:12+00,TSLA,221.48,51433606
2022-10-19 19:52:12+00,NFLX,270.335,44451802
2022-10-19 19:52:12+00,AAPL,143.16,53386097
2022-10-19 19:52:12+00,AMZN,114.48,39637756
2022-10-19 19:52:12+00,NVDA,119.61,48654738
2022-10-19 19:52:12+00,AMD,56.84,70964547
2022-10-19 19:52:12+00,CVX,167.78,7967737
2022-10-19 19:52:12+00,BAC,33.83,35278471
2022-10-19 19:52:12+00,DIS,98.74,9730647
2022-10-19 19:52:12+00,QCOM,112.26,3724684
2022-10-19 19:52:12+00,T,15.47,38755299
2022-10-19 19:52:12+00,AMZN,114.49,39639079
2022-10-19 19:52:12+00,MRK,93.14,6709949
2022-10-19 19:52:12+00,AMD,56.8467,70965223
2022-10-19 19:52:12+00,MU,52.765,12267956
2022-10-19 19:52:12+00,NFLX,270.37,44454321
2022-10-19 19:52:12+00,TSLA,221.435,51435192
2022-10-19 19:52:12+00,GILD,66.045,5353637
2022-10-19 19:52:12+00,GOOG,100.135,16514252
2022-10-19 19:52:12+00,AAPL,143.16,53386302
2022-10-19 19:52:12+00,PFE,43.05,18349538
2022-10-19 19:52:12+00,HD,274.92,3374756
2022-10-19 19:52:12+00,MS,77.49,5221968
2022-10-19 19:52:12+00,IBM,122.5,3650034
2022-10-19 19:52:12+00,VZ,36.63,20202844
2022-10-19 19:52:12+00,BMY,71.07,5064454
